from_code,from_label,to_code,to_label,count,avg_time_in_source_years,median_time_in_source_years,pct_university,transition_probability,from_isco,to_isco,mobility_direction
2433.6,technical sales representative,4120.1,secretary,18,,,,0.0034,2,4,downward
9629.2,amusement and recreation attendant,7223.4.5,metal sawing machine operator,18,,,,0.0243,9,7,upward
4412.2,postman/postwoman,2433.6,technical sales representative,18,,,,0.0012,4,2,upward
5223.7.20,furniture specialised seller,5244.1,call centre agent,18,,,,0.0385,5,5,lateral
9214.1,garden labourer,9312.1.2,rail layer,18,,,,0.0012,9,9,lateral
5153.1.2,house sitter,5223.7.7,building materials specialised seller,18,,,,0.0016,5,5,lateral
2635.3,social worker,4211.1,bank teller,18,,,,0.0033,2,4,downward
7412.10,power tool repair technician,8212.3.5,printed circuit board assembler,18,,,,0.0381,7,8,downward
2149.2,application engineer,2149.2.7,quality engineer,18,,,,0.0726,2,2,lateral
5246.1,food service worker,9313.1,building construction worker,18,,,,0.0174,5,9,downward
9334.1,shelf filler,3431.1,photographer,18,,,,0.0005,9,3,upward
5223.7.12,cosmetics and perfume specialised seller,5223.7,specialised seller,18,,,,0.0353,5,5,lateral
9621.1,doorman/doorwoman,3343.1,administrative assistant,18,,,,0.0035,9,3,upward
2511.15,ict system developer,2522.1,ict system administrator,18,,,,0.0383,2,2,lateral
3111.1,chemistry technician,6113.5,landscape gardener,18,,,,0.0037,3,6,downward
4110.1,office clerk,4312.6,property assistant,18,,,,0.0011,4,4,lateral
3341.4,contact centre supervisor,3313.2,bookkeeper,18,,,,0.0057,3,3,lateral
3323.2,purchaser,3119.16,quality engineering technician,18,,,,0.0138,3,3,lateral
1324.3.2,import export manager,2433.6,technical sales representative,18,,,,0.1169,1,2,downward
1219.4,department manager,1221.3.2.1.5,aftersales service manager,18,,,,0.0051,1,1,lateral
1219.6,project manager,2432.9.1,spokesperson,18,,,,0.0025,1,2,downward
9333.4,mover,3512.1,ict help desk agent,18,,,,0.0002,9,3,upward
1321.2.1,industrial production manager,1439.4,garage manager,18,,,,0.0168,1,1,lateral
9111.1,domestic cleaner,5223.7.31,shoe and leather accessories specialised seller,18,,,,0.0003,9,5,upward
5152.2,domestic housekeeper,3412.4.6,foster care support worker,18,,,,0.0037,5,3,upward
4321.1.4,raw materials warehouse specialist,5153.1.2,house sitter,18,,,,0.0064,4,5,downward
3341.4,contact centre supervisor,3251.1,dental chairside assistant,18,,,,0.0057,3,3,lateral
3333.1,employment agent,2431.12,membership manager,18,,,,0.0117,3,2,upward
8131.2.2,lacquer maker,9412.2,kitchen porter,18,,,,0.0219,8,9,downward
1439.1,call centre manager,3341.7,office manager,18,,,,0.0449,1,3,downward
1412.1,restaurant manager,6112.4,vineyard cellar master,18,,,,0.017,1,6,downward
3119.16,quality engineering technician,7214.3,structural ironworker,18,,,,0.0116,3,7,downward
9313.1,building construction worker,8183.3,cylinder filler,18,,,,0.0005,9,8,upward
1120.3,chief executive officer,2641.4.4,technical communicator,18,,,,0.0035,1,2,downward
2421.1,business analyst,2512.4,software developer,18,,,,0.009,2,2,lateral
1219.4,department manager,1411.1,accommodation manager,18,,,,0.0051,1,1,lateral
9333.4,mover,3258.2,paramedic in emergency responses,18,,,,0.0002,9,3,upward
7222.5,tool and die maker,8160.34,food production operator,18,,,,0.0211,7,8,downward
7211.1,foundry operative,7214.3,structural ironworker,18,,,,0.0104,7,7,lateral
8121.4,metal drawing machine operator,7223.7,fitter and turner,18,,,,0.014,8,7,upward
8212.3.5,printed circuit board assembler,7121.1,roofer,18,,,,0.0018,8,7,upward
3313.2,bookkeeper,4312.1,auditing clerk,18,,,,0.0042,3,4,downward
4321.1.4,raw materials warehouse specialist,7543.9,product quality controller,18,,,,0.0064,4,7,downward
7231.6,roadside vehicle technician,8332.2,cargo vehicle driver,18,,,,0.2022,7,8,downward
3344.1,medical administrative assistant,5321.1,healthcare assistant,18,,,,0.0173,3,5,downward
4211.1,bank teller,9333.4,mover,18,,,,0.016,4,9,downward
7125.1,plate glass installer,7123.2,plasterer,18,,,,0.0313,7,7,lateral
9112.2,building cleaner,9212.3,groom,18,,,,0.0018,9,9,lateral
3334.2,property acquisitions manager,4110.1,office clerk,18,,,,0.0395,3,4,downward
2412.2,corporate banking adviser,4211.1,bank teller,18,,,,0.0581,2,4,downward
5414.1,security guard,4323.9,move coordinator,18,,,,0.0021,5,4,upward
2431.10.2,ebusiness manager,2421.1,business analyst,18,,,,0.0183,2,2,lateral
3343.4,management assistant,9214.1,garden labourer,18,,,,0.0011,3,9,downward
4323.6,freight transport dispatcher,4321.1.4,raw materials warehouse specialist,18,,,,0.0216,4,4,lateral
7512.5,pastry maker,9111.1,domestic cleaner,18,,,,0.0547,7,9,downward
1323.1,construction manager,3343.4,management assistant,18,,,,0.0111,1,3,downward
7231.8,vehicle maintenance attendant,7126.4,heating technician,18,,,,0.0015,7,7,lateral
4212.5,gaming dealer,9412.1,kitchen assistant,18,,,,0.0282,4,9,downward
9313.1,building construction worker,9629.7,usher,18,,,,0.0005,9,9,lateral
7112.1,bricklayer,9612.1,recycling worker,18,,,,0.0045,7,9,downward
7543.9,product quality controller,3359.6,gaming inspector,18,,,,0.0045,7,3,upward
2652.3.2,singer,2655.1,actor/actress,18,,,,0.1895,2,2,lateral
4311.2,sales support assistant,2411.1,accountant,18,,,,0.0043,4,2,upward
3343.4,management assistant,5142.1,aesthetician,18,,,,0.0011,3,5,downward
9333.4,mover,2412.4,financial planner,18,,,,0.0002,9,2,upward
8322.6,private chauffeur,7522.2,cabinet maker,18,,,,0.0053,8,7,upward
1223.2,research and development manager,2149.2.8,research engineer,18,,,,0.1154,1,2,downward
7233.7,industrial machinery mechanic,4321.1,inventory coordinator,18,,,,0.0058,7,4,upward
2633.1,historian,2310.1.5,assistant lecturer,18,,,,0.3158,2,2,lateral
2310.1,higher education lecturer,9333.4,mover,18,,,,0.0071,2,9,downward
5223.4,sales assistant,5223.7.37,toys and games specialised seller,18,,,,0.0006,5,5,lateral
9214.1,garden labourer,7125.1,plate glass installer,18,,,,0.0012,9,7,upward
9122.1,vehicle cleaner,5223.7.25,motor vehicles specialised seller,18,,,,0.0051,9,5,upward
8322.7,taxi driver,7512.1,baker,18,,,,0.0032,8,7,upward
9412.2,kitchen porter,2353.1,language school teacher,18,,,,0.0005,9,2,upward
2310.1,higher education lecturer,1212.2,human resources manager,18,,,,0.0071,2,1,upward
3322.1,commercial sales representative,1412.1,restaurant manager,18,,,,0.0031,3,1,upward
2351.2,educational researcher,2341.1,primary school teacher,18,,,,0.0286,2,2,lateral
9212.3,groom,7223.4.5,metal sawing machine operator,18,,,,0.013,9,7,upward
9111.1,domestic cleaner,2353.1,language school teacher,18,,,,0.0003,9,2,upward
2431.12,membership manager,2421.2,business consultant,18,,,,0.0069,2,2,lateral
3341.7,office manager,9621.1,doorman/doorwoman,18,,,,0.0046,3,9,downward
1219.4,department manager,3122.4.8,machine operator supervisor,18,,,,0.0051,1,3,downward
3343.4,management assistant,5113.1,tourist guide,18,,,,0.0011,3,5,downward
9412.1,kitchen assistant,7119.1,construction scaffolder,18,,,,0.0015,9,7,upward
7231.10,vehicle technician,7231.2,coachbuilder,18,,,,0.0271,7,7,lateral
7112.1,bricklayer,5414.1,security guard,18,,,,0.0045,7,5,upward
2512.7,cloud devops engineer,2512.4,software developer,18,,,,0.2647,2,2,lateral
2619.7,legal consultant,1120.3,chief executive officer,18,,,,0.0204,2,1,upward
4311.2,sales support assistant,7223.4.5,metal sawing machine operator,18,,,,0.0043,4,7,downward
5142.6,manicurist,4110.1,office clerk,18,,,,0.0361,5,4,upward
9621.1,doorman/doorwoman,3111.1,chemistry technician,18,,,,0.0035,9,3,upward
9333.4,mover,1323.1,construction manager,18,,,,0.0002,9,1,upward
8322.7,taxi driver,5321.1,healthcare assistant,18,,,,0.0032,8,5,upward
5321.1,healthcare assistant,7543.9,product quality controller,18,,,,0.002,5,7,downward
8114.3,concrete products machine operator,7114.1,concrete finisher,18,,,,0.0695,8,7,upward
9112.2,building cleaner,8322.6,private chauffeur,18,,,,0.0018,9,8,upward
2353.1,language school teacher,4110.1,office clerk,18,,,,0.0261,2,4,downward
9334.1,shelf filler,3118.3.4,civil drafter,18,,,,0.0005,9,3,upward
9612.1,recycling worker,4110.1,office clerk,18,,,,0.0033,9,4,upward
4132.1,data entry clerk,3313.2,bookkeeper,18,,,,0.0102,4,3,upward
7223.4.5,metal sawing machine operator,8211.3,mechatronics assembler,18,,,,0.0007,7,8,downward
8211.5.3,motor vehicle parts assembler,3251.1,dental chairside assistant,18,,,,0.0018,8,3,upward
9412.2,kitchen porter,3256.1,doctors' surgery assistant,18,,,,0.0005,9,3,upward
9334.1,shelf filler,1219.6,project manager,18,,,,0.0005,9,1,upward
9122.1,vehicle cleaner,5245.1,fuel station specialised seller,18,,,,0.0051,9,5,upward
4132.1,data entry clerk,9412.1,kitchen assistant,18,,,,0.0102,4,9,downward
9333.4,mover,3434.1.1,head chef,18,,,,0.0002,9,3,upward
3333.1,employment agent,2423.1,career guidance advisor,18,,,,0.0117,3,2,upward
5414.1,security guard,5246.1,food service worker,18,,,,0.0021,5,5,lateral
2635.3.6,community social worker,5223.4,sales assistant,18,,,,0.0299,2,5,downward
0110.10,lieutenant,9213.1,crop production worker,18,,,,0.0261,1,9,downward
7533.5,sewing machinist,9621.2,hotel porter,18,,,,0.0085,7,9,downward
3322.1,commercial sales representative,2221.3,specialist nurse,18,,,,0.0031,3,2,upward
7231.8,vehicle maintenance attendant,5223.7.25,motor vehicles specialised seller,18,,,,0.0015,7,5,upward
3359.6,gaming inspector,5152.2,domestic housekeeper,18,,,,0.005,3,5,downward
1219.4,department manager,1439.5,laundry and dry cleaning manager,18,,,,0.0051,1,1,lateral
5223.7.31,shoe and leather accessories specialised seller,5223.7.4,bakery specialised seller,18,,,,0.0465,5,5,lateral
9329.1,factory hand,7221.1,blacksmith,18,,,,0.001,9,7,upward
3343.1,administrative assistant,2635.3,social worker,18,,,,0.0102,3,2,upward
9312.1,civil engineering worker,5322.1,home care aide,18,,,,0.0024,9,5,upward
1330.7,ict project manager,1120.3,chief executive officer,18,,,,0.0189,1,1,lateral
7412.10,power tool repair technician,3113.1.2,electromechanical engineering technician,18,,,,0.0381,7,3,upward
2432.7,political party agent,2310.1.5,assistant lecturer,18,,,,0.1463,2,2,lateral
9621.2,hotel porter,1420.3,sales account manager,18,,,,0.0022,9,1,upward
2261.2,specialist dentist,2261.1,dental practitioner,18,,,,0.8182,2,2,lateral
9215.1,forest worker,8332.2,cargo vehicle driver,18,,,,0.0255,9,8,upward
9111.1,domestic cleaner,3341.7,office manager,17,,,,0.0003,9,3,upward
3251.1,dental chairside assistant,3344.2,medical practice manager,17,,,,0.0144,3,3,lateral
3119.16,quality engineering technician,3322.1,commercial sales representative,17,,,,0.011,3,3,lateral
9313.1,building construction worker,1324.3,logistics and distribution manager,17,,,,0.0005,9,1,upward
7211.1,foundry operative,5223.4,sales assistant,17,,,,0.0098,7,5,upward
4110.1,office clerk,1221.3.2.1,sales manager,17,,,,0.001,4,1,upward
7411.1.4,solar energy technician,8212.3.5,printed circuit board assembler,17,,,,0.0423,7,8,downward
2423.3,human resources officer,4110.1,office clerk,17,,,,0.0196,2,4,downward
1330.7,ict project manager,2434.1,ict account manager,17,,,,0.0179,1,2,downward
1120.3,chief executive officer,5141.1,hairdresser,17,,,,0.0033,1,5,downward
4412.2,postman/postwoman,5142.1,aesthetician,17,,,,0.0011,4,5,downward
2635.3,social worker,3423.2.2,personal trainer,17,,,,0.0031,2,3,downward
8332.2,cargo vehicle driver,3122.4.8,machine operator supervisor,17,,,,0.002,8,3,upward
1120.3,chief executive officer,1324.3.2,import export manager,17,,,,0.0033,1,1,lateral
1212.2,human resources manager,3343.1,administrative assistant,17,,,,0.0071,1,3,downward
5223.4,sales assistant,5311.1.4,nanny,17,,,,0.0006,5,5,lateral
7523.3,wooden furniture machine operator,7522.2,cabinet maker,17,,,,0.1097,7,7,lateral
9329.1,factory hand,4212.5,gaming dealer,17,,,,0.0009,9,4,upward
5223.7,specialised seller,9329.2,wood caulker,17,,,,0.0043,5,9,downward
4132.1,data entry clerk,9329.1,factory hand,17,,,,0.0096,4,9,downward
5322.1,home care aide,5151.1,hotel butler,17,,,,0.0009,5,5,lateral
2423.3,human resources officer,5223.4,sales assistant,17,,,,0.0196,2,5,downward
5312.1,early years teaching assistant,9621.1,doorman/doorwoman,17,,,,0.0119,5,9,downward
9621.2,hotel porter,5132.1,bartender,17,,,,0.0021,9,5,upward
5212.1,street food vendor,5223.7.23,meat and meat products specialised seller,17,,,,0.0061,5,5,lateral
5113.1,tourist guide,9333.4,mover,17,,,,0.0396,5,9,downward
1213.5,business manager,1219.6,project manager,17,,,,0.053,1,1,lateral
9333.4,mover,5249.2.1.3,rental service representative in cars and light motor vehicles,17,,,,0.0002,9,5,upward
1120.3,chief executive officer,2433.4,sales engineer,17,,,,0.0033,1,2,downward
9333.4,mover,5142.6,manicurist,17,,,,0.0002,9,5,upward
3341.7,office manager,5414.1,security guard,17,,,,0.0044,3,5,downward
3332.2,event manager,2431.3,advertising specialist,17,,,,0.0139,3,2,upward
8142.3,compression moulding machine operator,7119.1,construction scaffolder,17,,,,0.0012,8,7,upward
4312.7,tax clerk,5244.1,call centre agent,17,,,,0.026,4,5,downward
7533.5,sewing machinist,5230.1,cashier,17,,,,0.008,7,5,upward
1330.2,chief information officer,1219.4,department manager,17,,,,0.0402,1,1,lateral
3343.4,management assistant,2422.1,civil service administrative officer,17,,,,0.001,3,2,upward
4311.2,sales support assistant,3342.2,legal administrative assistant,17,,,,0.0041,4,3,upward
2433.6,technical sales representative,4323.6,freight transport dispatcher,17,,,,0.0032,2,4,downward
3332.2,event manager,1431.1,cultural facilities manager,17,,,,0.0139,3,1,upward
4321.1,inventory coordinator,3322.1,commercial sales representative,17,,,,0.0061,4,3,upward
2341.1.1,steiner school teacher,2330.1,secondary school teacher,17,,,,0.1771,2,2,lateral
8160.24,dairy processing operator,9111.1,domestic cleaner,17,,,,0.0387,8,9,downward
5120.1,cook,3111.1,chemistry technician,17,,,,0.0032,5,3,upward
7422.4,radio technician,8212.3.5,printed circuit board assembler,17,,,,0.0576,7,8,downward
2310.1,higher education lecturer,2619.7,legal consultant,17,,,,0.0067,2,2,lateral
3323.2,purchaser,2431.12,membership manager,17,,,,0.013,3,2,upward
5322.1,home care aide,3343.1,administrative assistant,17,,,,0.0009,5,3,upward
5322.1,home care aide,7214.3,structural ironworker,17,,,,0.0009,5,7,downward
4321.1.4,raw materials warehouse specialist,0110.10,lieutenant,17,,,,0.006,4,1,upward
5120.1,cook,5141.1,hairdresser,17,,,,0.0032,5,5,lateral
8131.2,chemical mixer,3111.1,chemistry technician,17,,,,0.0971,8,3,upward
5312.1,early years teaching assistant,8160.34,food production operator,17,,,,0.0119,5,8,downward
8142.3,compression moulding machine operator,4223.1,telephone switchboard operator,17,,,,0.0012,8,4,upward
8160.34,food production operator,8342.6,road construction worker,17,,,,0.001,8,8,lateral
1219.4,department manager,2412.4,financial planner,17,,,,0.0048,1,2,downward
8322.6,private chauffeur,9621.2,hotel porter,17,,,,0.005,8,9,downward
3255.1,massage therapist,5322.1,home care aide,17,,,,0.0339,3,5,downward
2433.6,technical sales representative,4412.2,postman/postwoman,17,,,,0.0032,2,4,downward
2265.1,dietitian,3259.5,dietetic technician,17,,,,0.1037,2,3,downward
7126.4,heating technician,5223.4,sales assistant,17,,,,0.0165,7,5,upward
5153.1,building caretaker,8322.6,private chauffeur,17,,,,0.0082,5,8,downward
5120.1,cook,9312.1,civil engineering worker,17,,,,0.0032,5,9,downward
1219.6,project manager,9621.2,hotel porter,17,,,,0.0023,1,9,downward
9334.1,shelf filler,5223.7.31,shoe and leather accessories specialised seller,17,,,,0.0005,9,5,upward
2151.1,electrical engineer,2310.1.5,assistant lecturer,17,,,,0.0416,2,2,lateral
9112.2,building cleaner,5153.1,building caretaker,17,,,,0.0017,9,5,upward
3341.7,office manager,2641.4.4,technical communicator,17,,,,0.0044,3,2,upward
9333.4,mover,6111.1,agronomic crop production team leader,17,,,,0.0002,9,6,upward
9334.1,shelf filler,2655.1,actor/actress,17,,,,0.0005,9,2,upward
2352.1,special educational needs teacher,3412.4.4,disability support worker,17,,,,0.0521,2,3,downward
7233.7,industrial machinery mechanic,9312.1,civil engineering worker,17,,,,0.0055,7,9,downward
9329.2,wood caulker,2635.2,social pedagogue,17,,,,0.0009,9,2,upward
3322.1,commercial sales representative,8160.34,food production operator,17,,,,0.0029,3,8,downward
9412.1,kitchen assistant,7214.3,structural ironworker,17,,,,0.0014,9,7,upward
9313.1,building construction worker,7534.3,upholsterer,17,,,,0.0005,9,7,upward
7231.8,vehicle maintenance attendant,5212.1,street food vendor,17,,,,0.0014,7,5,upward
2434.1,ict account manager,7422.7,telecommunications technician,17,,,,0.0189,2,7,downward
2641.4.4,technical communicator,5223.4,sales assistant,17,,,,0.0124,2,5,downward
1120.3,chief executive officer,4416.1,human resources assistant,17,,,,0.0033,1,4,downward
3343.4,management assistant,3412.4.6,foster care support worker,17,,,,0.001,3,3,lateral
3313.2,bookkeeper,2635.2,social pedagogue,17,,,,0.004,3,2,upward
3333.1,employment agent,3322.1,commercial sales representative,17,,,,0.011,3,3,lateral
8212.3.5,printed circuit board assembler,9212.3,groom,17,,,,0.0017,8,9,downward
5322.1,home care aide,9122.1,vehicle cleaner,17,,,,0.0009,5,9,downward
3111.1,chemistry technician,1420.3,sales account manager,17,,,,0.0035,3,1,upward
3313.2,bookkeeper,1213.5,business manager,17,,,,0.004,3,1,upward
4312.6,property assistant,5223.4,sales assistant,17,,,,0.0474,4,5,downward
4412.2,postman/postwoman,3341.7,office manager,17,,,,0.0011,4,3,upward
8343.4,production plant crane operator,9329.1,factory hand,17,,,,0.0317,8,9,downward
8342.6,road construction worker,8212.3.5,printed circuit board assembler,17,,,,0.0134,8,8,lateral
2353.1,language school teacher,4120.1,secretary,17,,,,0.0246,2,4,downward
1324.3,logistics and distribution manager,1321.2.1,industrial production manager,17,,,,0.0125,1,1,lateral
2635.3,social worker,7223.4.5,metal sawing machine operator,17,,,,0.0031,2,7,downward
8212.3.5,printed circuit board assembler,8211.3,mechatronics assembler,17,,,,0.0017,8,8,lateral
9313.1,building construction worker,3113.1.2,electromechanical engineering technician,17,,,,0.0005,9,3,upward
2149.2.8,research engineer,2512.4,software developer,17,,,,0.0316,2,2,lateral
1219.6,project manager,2434.1,ict account manager,17,,,,0.0023,1,2,downward
8142.3,compression moulding machine operator,7231.10,vehicle technician,17,,,,0.0012,8,7,upward
